"provincia"	"canton"	"total"	"created_at"
"Manabí"	"Flavio Alfaro"	235	2021-01-06
"Manabí"	"Jama"	102	2021-01-06
"Manabí"	"Jaramijó"	108	2021-01-06
"Manabí"	"Jipijapa"	669	2021-01-06
"Manabí"	"Junín"	267	2021-01-06
"Manabí"	"Manta"	2174	2021-01-06
"Manabí"	"Montecristi"	469	2021-01-06
"Manabí"	"Olmedo"	138	2021-01-06
"Manabí"	"Paján"	215	2021-01-06
"Manabí"	"Pedernales"	377	2021-01-06
"Manabí"	"Pichincha"	166	2021-01-06
"Manabí"	"Portoviejo"	5172	2021-01-06
"Manabí"	"Puerto López"	321	2021-01-06
"Manabí"	"Rocafuerte"	625	2021-01-06
"Manabí"	"San Vicente"	143	2021-01-06
"Manabí"	"Santa Ana"	428	2021-01-06
"Manabí"	"Sucre"	669	2021-01-06
"Manabí"	"Tosagua"	297	2021-01-06
"Manabí"	"Veinticuatro de Mayo"	277	2021-01-06
"Manabí"	"Bolívar"	332	2021-01-07
"Manabí"	"Chone"	1562	2021-01-07
"Manabí"	"El Carmen"	575	2021-01-07
"Manabí"	"Flavio Alfaro"	237	2021-01-07
"Manabí"	"Jama"	103	2021-01-07
"Manabí"	"Jaramijó"	108	2021-01-07
"Manabí"	"Jipijapa"	679	2021-01-07
"Manabí"	"Junín"	267	2021-01-07
"Manabí"	"Manta"	2190	2021-01-07
"Manabí"	"Montecristi"	471	2021-01-07
"Manabí"	"Olmedo"	138	2021-01-07
"Manabí"	"Paján"	215	2021-01-07
"Manabí"	"Pedernales"	378	2021-01-07
"Manabí"	"Pichincha"	166	2021-01-07
"Manabí"	"Portoviejo"	5201	2021-01-07
"Manabí"	"Puerto López"	321	2021-01-07
"Manabí"	"Rocafuerte"	630	2021-01-07
"Manabí"	"San Vicente"	144	2021-01-07
"Manabí"	"Santa Ana"	432	2021-01-07
"Manabí"	"Sucre"	675	2021-01-07
"Manabí"	"Tosagua"	297	2021-01-07
"Manabí"	"Veinticuatro de Mayo"	278	2021-01-07
"Manabí"	"Bolívar"	334	2021-01-08
"Manabí"	"Chone"	1565	2021-01-08
"Manabí"	"El Carmen"	577	2021-01-08
"Manabí"	"Flavio Alfaro"	237	2021-01-08
"Manabí"	"Jama"	107	2021-01-08
"Manabí"	"Jaramijó"	108	2021-01-08
"Manabí"	"Jipijapa"	679	2021-01-08
"Manabí"	"Junín"	270	2021-01-08
"Manabí"	"Manta"	2196	2021-01-08
"Manabí"	"Montecristi"	471	2021-01-08
"Manabí"	"Olmedo"	138	2021-01-08
"Manabí"	"Paján"	215	2021-01-08
"Manabí"	"Pedernales"	378	2021-01-08
"Manabí"	"Pichincha"	166	2021-01-08
"Manabí"	"Portoviejo"	5216	2021-01-08
"Manabí"	"Puerto López"	321	2021-01-08
"Manabí"	"Rocafuerte"	640	2021-01-08
"Manabí"	"San Vicente"	144	2021-01-08
"Manabí"	"Santa Ana"	433	2021-01-08
"Manabí"	"Sucre"	675	2021-01-08
"Manabí"	"Tosagua"	298	2021-01-08
"Manabí"	"Veinticuatro de Mayo"	278	2021-01-08
"Manabí"	"Bolívar"	336	2021-01-09
"Manabí"	"Chone"	1568	2021-01-09
"Manabí"	"El Carmen"	577	2021-01-09
"Manabí"	"Flavio Alfaro"	238	2021-01-09
"Manabí"	"Jama"	107	2021-01-09
"Manabí"	"Jaramijó"	108	2021-01-09
"Manabí"	"Jipijapa"	682	2021-01-09
"Manabí"	"Junín"	270	2021-01-09
"Manabí"	"Manta"	2209	2021-01-09
"Manabí"	"Montecristi"	475	2021-01-09
"Manabí"	"Olmedo"	138	2021-01-09
"Manabí"	"Paján"	218	2021-01-09
"Manabí"	"Pedernales"	379	2021-01-09
"Manabí"	"Pichincha"	167	2021-01-09
"Manabí"	"Portoviejo"	5260	2021-01-09
"Manabí"	"Puerto López"	321	2021-01-09
"Manabí"	"Rocafuerte"	640	2021-01-09
"Manabí"	"San Vicente"	144	2021-01-09
"Manabí"	"Santa Ana"	434	2021-01-09
"Manabí"	"Sucre"	678	2021-01-09
"Manabí"	"Tosagua"	298	2021-01-09
"Manabí"	"Veinticuatro de Mayo"	279	2021-01-09
"Manabí"	"Bolívar"	340	2021-01-10
"Manabí"	"Chone"	1573	2021-01-10
"Manabí"	"El Carmen"	578	2021-01-10
"Manabí"	"Flavio Alfaro"	238	2021-01-10
"Manabí"	"Jama"	107	2021-01-10
"Manabí"	"Jaramijó"	108	2021-01-10
"Manabí"	"Jipijapa"	691	2021-01-10
"Manabí"	"Junín"	270	2021-01-10
"Manabí"	"Manta"	2225	2021-01-10
"Manabí"	"Montecristi"	476	2021-01-10
"Manabí"	"Olmedo"	138	2021-01-10
"Manabí"	"Paján"	219	2021-01-10
"Manabí"	"Pedernales"	379	2021-01-10
"Manabí"	"Pichincha"	169	2021-01-10
"Manabí"	"Portoviejo"	5297	2021-01-10
"Manabí"	"Puerto López"	324	2021-01-10
"Manabí"	"Rocafuerte"	649	2021-01-10
"Manabí"	"San Vicente"	144	2021-01-10
"Manabí"	"Santa Ana"	437	2021-01-10
"Manabí"	"Sucre"	684	2021-01-10
"Manabí"	"Tosagua"	299	2021-01-10
"Manabí"	"Veinticuatro de Mayo"	284	2021-01-10
"Manabí"	"Bolívar"	340	2021-01-11
"Manabí"	"Chone"	1573	2021-01-11
"Manabí"	"El Carmen"	578	2021-01-11
"Manabí"	"Flavio Alfaro"	238	2021-01-11
"Manabí"	"Jama"	107	2021-01-11
"Manabí"	"Jaramijó"	108	2021-01-11
"Manabí"	"Jipijapa"	692	2021-01-11
"Manabí"	"Junín"	270	2021-01-11
"Manabí"	"Manta"	2238	2021-01-11
"Manabí"	"Montecristi"	477	2021-01-11
"Manabí"	"Olmedo"	138	2021-01-11
"Manabí"	"Paján"	219	2021-01-11
"Manabí"	"Pedernales"	379	2021-01-11
"Manabí"	"Pichincha"	169	2021-01-11
"Manabí"	"Portoviejo"	5298	2021-01-11
"Manabí"	"Puerto López"	324	2021-01-11
"Manabí"	"Rocafuerte"	649	2021-01-11
"Manabí"	"San Vicente"	144	2021-01-11
"Manabí"	"Santa Ana"	437	2021-01-11
"Manabí"	"Sucre"	684	2021-01-11
"Manabí"	"Tosagua"	299	2021-01-11
"Manabí"	"Veinticuatro de Mayo"	284	2021-01-11
"Manabí"	"Bolívar"	341	2021-01-12
"Manabí"	"Chone"	1587	2021-01-12
"Manabí"	"El Carmen"	580	2021-01-12
"Manabí"	"Flavio Alfaro"	240	2021-01-12
"Manabí"	"Jama"	109	2021-01-12
"Manabí"	"Jaramijó"	108	2021-01-12
"Manabí"	"Jipijapa"	706	2021-01-12
"Manabí"	"Junín"	270	2021-01-12
"Manabí"	"Manta"	2267	2021-01-12
"Manabí"	"Montecristi"	481	2021-01-12
"Manabí"	"Olmedo"	138	2021-01-12
"Manabí"	"Paján"	223	2021-01-12
"Manabí"	"Pedernales"	382	2021-01-12
"Manabí"	"Pichincha"	174	2021-01-12
"Manabí"	"Portoviejo"	5347	2021-01-12
"Manabí"	"Puerto López"	326	2021-01-12
"Manabí"	"Rocafuerte"	662	2021-01-12
"Manabí"	"San Vicente"	144	2021-01-12
"Manabí"	"Santa Ana"	439	2021-01-12
"Manabí"	"Sucre"	686	2021-01-12
"Manabí"	"Tosagua"	301	2021-01-12
"Manabí"	"Veinticuatro de Mayo"	287	2021-01-12
"Manabí"	"Bolívar"	341	2021-01-13
"Manabí"	"Chone"	1593	2021-01-13
"Manabí"	"El Carmen"	581	2021-01-13
"Manabí"	"Flavio Alfaro"	240	2021-01-13
"Manabí"	"Jama"	110	2021-01-13
"Manabí"	"Jaramijó"	108	2021-01-13
"Manabí"	"Jipijapa"	718	2021-01-13
"Manabí"	"Junín"	270	2021-01-13
"Manabí"	"Manta"	2286	2021-01-13
"Manabí"	"Montecristi"	482	2021-01-13
"Manabí"	"Olmedo"	138	2021-01-13
"Manabí"	"Paján"	225	2021-01-13
"Manabí"	"Pedernales"	382	2021-01-13
"Manabí"	"Pichincha"	174	2021-01-13
"Manabí"	"Portoviejo"	5416	2021-01-13
"Manabí"	"Puerto López"	326	2021-01-13
"Manabí"	"Rocafuerte"	666	2021-01-13
"Manabí"	"San Vicente"	145	2021-01-13
"Manabí"	"Santa Ana"	441	2021-01-13
"Manabí"	"Sucre"	687	2021-01-13
"Manabí"	"Tosagua"	302	2021-01-13
"Manabí"	"Veinticuatro de Mayo"	290	2021-01-13
"Manabí"	"Bolívar"	341	2021-01-14
"Manabí"	"Chone"	1606	2021-01-14
"Manabí"	"El Carmen"	582	2021-01-14
"Manabí"	"Flavio Alfaro"	241	2021-01-14
"Manabí"	"Jama"	110	2021-01-14
"Manabí"	"Jaramijó"	108	2021-01-14
"Manabí"	"Jipijapa"	725	2021-01-14
"Manabí"	"Junín"	270	2021-01-14
"Manabí"	"Manta"	2292	2021-01-14
"Manabí"	"Montecristi"	482	2021-01-14
"Manabí"	"Olmedo"	139	2021-01-14
"Manabí"	"Paján"	231	2021-01-14
"Manabí"	"Pedernales"	385	2021-01-14
"Manabí"	"Pichincha"	174	2021-01-14
"Manabí"	"Portoviejo"	5430	2021-01-14
"Manabí"	"Puerto López"	326	2021-01-14
"Manabí"	"Rocafuerte"	673	2021-01-14
"Manabí"	"San Vicente"	145	2021-01-14
"Manabí"	"Santa Ana"	441	2021-01-14
"Manabí"	"Sucre"	690	2021-01-14
"Manabí"	"Tosagua"	302	2021-01-14
"Manabí"	"Veinticuatro de Mayo"	290	2021-01-14
"Manabí"	"Bolívar"	344	2021-01-15
"Manabí"	"Chone"	1616	2021-01-15
"Manabí"	"El Carmen"	585	2021-01-15
"Manabí"	"Flavio Alfaro"	244	2021-01-15
"Manabí"	"Jama"	113	2021-01-15
"Manabí"	"Jaramijó"	108	2021-01-15
"Manabí"	"Jipijapa"	727	2021-01-15
"Manabí"	"Junín"	271	2021-01-15
"Manabí"	"Manta"	2295	2021-01-15
"Manabí"	"Montecristi"	484	2021-01-15
"Manabí"	"Olmedo"	139	2021-01-15
"Manabí"	"Paján"	231	2021-01-15
"Manabí"	"Pedernales"	389	2021-01-15
"Manabí"	"Pichincha"	178	2021-01-15
"Manabí"	"Portoviejo"	5466	2021-01-15
"Manabí"	"Puerto López"	326	2021-01-15
"Manabí"	"Rocafuerte"	677	2021-01-15
"Manabí"	"San Vicente"	145	2021-01-15
"Manabí"	"Santa Ana"	442	2021-01-15
"Manabí"	"Sucre"	693	2021-01-15
"Manabí"	"Tosagua"	304	2021-01-15
"Manabí"	"Veinticuatro de Mayo"	290	2021-01-15
"Manabí"	"Bolívar"	353	2021-01-16
"Manabí"	"Chone"	1624	2021-01-16
"Manabí"	"El Carmen"	586	2021-01-16
"Manabí"	"Flavio Alfaro"	246	2021-01-16
"Manabí"	"Jama"	115	2021-01-16
"Manabí"	"Jaramijó"	108	2021-01-16
"Manabí"	"Jipijapa"	741	2021-01-16
"Manabí"	"Junín"	272	2021-01-16
"Manabí"	"Manta"	2321	2021-01-16
"Manabí"	"Montecristi"	485	2021-01-16
"Manabí"	"Olmedo"	139	2021-01-16
"Manabí"	"Paján"	236	2021-01-16
"Manabí"	"Pedernales"	390	2021-01-16
"Manabí"	"Pichincha"	179	2021-01-16
"Manabí"	"Portoviejo"	5549	2021-01-16
"Manabí"	"Puerto López"	329	2021-01-16
