"provincia"	"canton"	"total"	"created_at"
"Guayas"	"Empalme"	448	2021-01-05
"Guayas"	"General Antonio Elizalde"	172	2021-01-05
"Guayas"	"Guayaquil"	19477	2021-01-05
"Guayas"	"Isidro Ayora"	38	2021-01-05
"Guayas"	"Lomas de Sargentillo"	67	2021-01-05
"Guayas"	"Milagro"	1154	2021-01-05
"Guayas"	"Naranjal"	392	2021-01-05
"Guayas"	"Naranjito"	192	2021-01-05
"Guayas"	"Nobol"	36	2021-01-05
"Guayas"	"Palestina"	57	2021-01-05
"Guayas"	"Pedro Carbo"	273	2021-01-05
"Guayas"	"Playas"	243	2021-01-05
"Guayas"	"Salitre"	237	2021-01-05
"Guayas"	"Samborondón"	1105	2021-01-05
"Guayas"	"San Jacinto De Yaguachi"	287	2021-01-05
"Guayas"	"Santa Lucía"	102	2021-01-05
"Guayas"	"Simón Bolivar"	27	2021-01-05
"Guayas"	"Alfredo Baquerizo Moreno"	43	2021-01-06
"Guayas"	"Balao"	85	2021-01-06
"Guayas"	"Balzar"	279	2021-01-06
"Guayas"	"Colimes"	62	2021-01-06
"Guayas"	"Coronel Marcelino Maridueña"	23	2021-01-06
"Guayas"	"Daule"	1105	2021-01-06
"Guayas"	"Durán"	1633	2021-01-06
"Guayas"	"El Triunfo"	291	2021-01-06
"Guayas"	"Empalme"	450	2021-01-06
"Guayas"	"General Antonio Elizalde"	172	2021-01-06
"Guayas"	"Guayaquil"	19636	2021-01-06
"Guayas"	"Isidro Ayora"	38	2021-01-06
"Guayas"	"Lomas de Sargentillo"	67	2021-01-06
"Guayas"	"Milagro"	1156	2021-01-06
"Guayas"	"Naranjal"	394	2021-01-06
"Guayas"	"Naranjito"	193	2021-01-06
"Guayas"	"Nobol"	36	2021-01-06
"Guayas"	"Palestina"	58	2021-01-06
"Guayas"	"Pedro Carbo"	273	2021-01-06
"Guayas"	"Playas"	243	2021-01-06
"Guayas"	"Salitre"	237	2021-01-06
"Guayas"	"Samborondón"	1109	2021-01-06
"Guayas"	"San Jacinto De Yaguachi"	288	2021-01-06
"Guayas"	"Santa Lucía"	102	2021-01-06
"Guayas"	"Simón Bolivar"	27	2021-01-06
"Guayas"	"Alfredo Baquerizo Moreno"	43	2021-01-07
"Guayas"	"Balao"	85	2021-01-07
